lag,direction,F_statistic,p_value,ETF
3,Flows → Returns,0.3795459139755584,0.7679396661103405,ARKK
4,Flows → Returns,0.4020112373859403,0.8068052980174869,ARKK
5,Flows → Returns,0.4949330434368793,0.7793560305206009,ARKK
1,Returns → Flows,0.10637766613886973,0.746731679055028,ARKQ
2,Returns → Flows,0.2155195697453133,0.8076045925517931,ARKQ
3,Returns → Flows,1.26900324175754,0.30945829797388974,ARKQ
4,Returns → Flows,1.3054250265283485,0.3035504618833742,ARKQ
5,Returns → Flows,1.1303084065728177,0.3841746965729435,ARKQ
1,Flows → Returns,0.5330968667637004,0.47137286645755416,ARKQ
2,Flows → Returns,0.21292444769909083,0.8096677431854676,ARKQ
3,Flows → Returns,0.2398785958404013,0.8675759000669928,ARKQ
4,Flows → Returns,0.1243941329143845,0.9718927392503691,ARKQ
5,Flows → Returns,0.06145703704341854,0.996999555960143,ARKQ
1,Returns → Flows,5.8738024586994015,0.022080848701206704,ARKW
2,Returns → Flows,3.674616283379767,0.0398979269645692,ARKW
3,Returns → Flows,3.7808608794958376,0.02504661614963787,ARKW
4,Returns → Flows,2.8682640071223475,0.05146510182075087,ARKW
5,Returns → Flows,3.3997481081042347,0.02779603337590395,ARKW
1,Flows → Returns,0.6591429791369234,0.4237113512415238,ARKW
2,Flows → Returns,0.9474090865425664,0.4012291262658969,ARKW
3,Flows → Returns,1.9923834271513436,0.14454743066691686,ARKW
4,Flows → Returns,1.465117056770413,0.2519391904118241,ARKW
5,Flows → Returns,1.292586918393483,0.31547176274083166,ARKW
1,Returns → Flows,0.01713163125299236,0.8965368687754349,ARKX
2,Returns → Flows,0.7070131296212264,0.4998330542193653,ARKX
3,Returns → Flows,1.7524255052751774,0.17546912833124287,ARKX
4,Returns → Flows,1.3069822143243244,0.2898561359859204,ARKX
5,Returns → Flows,0.9636832790447983,0.45726684356967406,ARKX
1,Flows → Returns,0.18531932418900354,0.6692109576887115,ARKX
2,Flows → Returns,0.07357769711527601,0.9292033008526702,ARKX
3,Flows → Returns,0.039642861527977524,0.9892698905625166,ARKX
4,Flows → Returns,0.07145988736776983,0.9902103208169604,ARKX
5,Flows → Returns,1.4323814768106327,0.24463923290982573,ARKX
1,Returns → Flows,0.3925147798847516,0.5331093591705773,ARTY
2,Returns → Flows,0.34062169152392163,0.7126095724563055,ARTY
3,Returns → Flows,0.5044409445305654,0.6806554868007701,ARTY
4,Returns → Flows,0.8246121695584419,0.5148707240900445,ARTY
5,Returns → Flows,1.027525601823548,0.4106290879795797,ARTY
1,Flows → Returns,0.5629228986410445,0.4557117353925829,ARTY
2,Flows → Returns,0.3209127576687422,0.726647131849326,ARTY
3,Flows → Returns,0.6382462624909259,0.593289249873022,ARTY
4,Flows → Returns,0.8505914086872436,0.49908128501702986,ARTY
5,Flows → Returns,0.9670429130100608,0.44605016414926557,ARTY
1,Returns → Flows,1.2769659774622746,0.26805161040882824,BKGI
2,Returns → Flows,0.549118413480291,0.5842658610625566,BKGI
3,Returns → Flows,0.35568378267508055,0.7854975277573059,BKGI
4,Returns → Flows,0.3580485075071062,0.8352494066572848,BKGI
5,Returns → Flows,0.778030097090511,0.5797622002465299,BKGI
1,Flows → Returns,1.0256181866026481,0.3198619284030549,BKGI
2,Flows → Returns,3.632013916936029,0.04123517220903491,BKGI
3,Flows → Returns,2.7491850061154555,0.06708141471777923,BKGI
4,Flows → Returns,1.6820416166864138,0.1956122798523882,BKGI
5,Flows → Returns,1.86378859906486,0.15719393376761592,BKGI
1,Returns → Flows,0.9356330169399389,0.33664142706941746,BLOK
2,Returns → Flows,0.36927282804889094,0.6925945257997674,BLOK
3,Returns → Flows,0.2529107937798938,0.8589899731698907,BLOK
4,Returns → Flows,0.215450469970274,0.9289056226483067,BLOK
5,Returns → Flows,0.421311225585127,0.8320849040989895,BLOK
1,Flows → Returns,0.23747949602313304,0.6275129711051042,BLOK
2,Flows → Returns,0.38319856067782515,0.6831191002225327,BLOK
3,Flows → Returns,1.6581978409240457,0.18452644626222156,BLOK
4,Flows → Returns,1.262775049492289,0.29404798558731665,BLOK
5,Flows → Returns,1.1216669260205054,0.3586856810105392,BLOK
1,Returns → Flows,0.043119831740675144,0.8359796004678067,BOTZ
2,Returns → Flows,2.002585182198448,0.14130476951981444,BOTZ
3,Returns → Flows,1.500063634762384,0.2206905546883724,BOTZ
4,Returns → Flows,0.7343356390688903,0.5712639779082156,BOTZ
5,Returns → Flows,0.8979677588409947,0.4869714169786977,BOTZ
1,Flows → Returns,1.6865011190050123,0.19745563003074854,BOTZ
2,Flows → Returns,1.759890468994064,0.17827493907774525,BOTZ
3,Flows → Returns,1.1286310665599435,0.3424001918821327,BOTZ
4,Flows → Returns,0.865997306599218,0.48818705014389807,BOTZ
5,Flows → Returns,0.7246393843264749,0.6070310564236658,BOTZ
1,Returns → Flows,0.6036830856917973,0.4407652347593932,BUG
2,Returns → Flows,6.818730782541202,0.0024746616240119536,BUG
3,Returns → Flows,5.352845127022581,0.0030731479666399955,BUG
4,Returns → Flows,4.39216095642623,0.004675268358563342,BUG
5,Returns → Flows,3.029212383348845,0.020988620749751573,BUG
1,Flows → Returns,0.6517091529436587,0.42325141807736,BUG
2,Flows → Returns,0.2575608333650969,0.7739959722698011,BUG
3,Flows → Returns,0.46160528846692983,0.7104849957931627,BUG
4,Flows → Returns,0.5960958339149498,0.6674249764229595,BUG
5,Flows → Returns,0.7551877784326596,0.5874661702613034,BUG
1,Returns → Flows,3.4699676798627337,0.06497937399529047,CGW
2,Returns → Flows,1.712076106088349,0.18505868465807285,CGW
3,Returns → Flows,1.6838408356521657,0.1745405860718904,CGW
4,Returns → Flows,1.6934768613492066,0.15669293124909686,CGW
5,Returns → Flows,1.429262380099201,0.21971045214463217,CGW
1,Flows → Returns,0.9506546630543762,0.33154729319053766,CGW
2,Flows → Returns,0.8095745781475281,0.44756733266228366,CGW
3,Flows → Returns,0.48382889124391193,0.6941903608920018,CGW
4,Flows → Returns,0.7798532648001507,0.5406350247631195,CGW
5,Flows → Returns,0.5360169406293996,0.748574111688759,CGW
1,Returns → Flows,0.4858844884672853,0.48713992101450043,DSI
2,Returns → Flows,0.24029543428408112,0.7867893523996692,DSI
3,Returns → Flows,0.27492726287239755,0.843379547870637,DSI
4,Returns → Flows,0.2557570729223145,0.9055902331232145,DSI
5,Returns → Flows,0.40210140436567743,0.8464173596506787,DSI
1,Flows → Returns,4.34935377897071,0.03917853409731067,DSI
2,Flows → Returns,2.2517197686486923,0.10983797466523439,DSI
3,Flows → Returns,1.7417692893332974,0.16254201611863586,DSI
4,Flows → Returns,1.4980507548161297,0.20779980171286203,DSI
5,Flows → Returns,2.5992125533589467,0.029349068180815785,DSI
1,Returns → Flows,0.7288183798128961,0.397890443794074,DTCR
2,Returns → Flows,1.8643356506631745,0.1679020959969321,DTCR
3,Returns → Flows,3.586481632245792,0.022345924441521097,DTCR
4,Returns → Flows,2.5783440055231557,0.05429015121907374,DTCR
5,Returns → Flows,2.621801659634973,0.04267756362961323,DTCR
1,Flows → Returns,1.7023678090332748,0.19876173115574888,DTCR
2,Flows → Returns,2.2111972989166016,0.12247107602247989,DTCR
3,Flows → Returns,1.8570660463785982,0.15334543840227052,DTCR
4,Flows → Returns,1.2898920929186677,0.29278201362808576,DTCR
5,Flows → Returns,1.1633504910761083,0.3484791789812039,DTCR
1,Returns → Flows,0.7538359182964018,0.38702685659650093,FPX
2,Returns → Flows,0.657125640540332,0.5202743032048525,FPX
3,Returns → Flows,0.8350034937261411,0.47739000999993697,FPX
4,Returns → Flows,0.8351258316498276,0.505720571539483,FPX
5,Returns → Flows,0.7602572876799092,0.5804539799337946,FPX
1,Flows → Returns,2.5855680622620767,0.11051416188628536,FPX
2,Flows → Returns,1.5040971065918156,0.2265564064145613,FPX
3,Flows → Returns,0.7959042307946046,0.4986604021674057,FPX
4,Flows → Returns,0.87130800421685,0.48369191649333654,FPX
5,Flows → Returns,0.8673561952349899,0.5056951211746251,FPX
1,Returns → Flows,1.08673983455198,0.2993257684044679,GII
2,Returns → Flows,1.2440468559558406,0.2920646714752224,GII
3,Returns → Flows,1.723796224957406,0.1661772734966799,GII
4,Returns → Flows,2.415345472377277,0.05312160765949345,GII
5,Returns → Flows,3.2570496354936083,0.008930316009717158,GII
1,Flows → Returns,1.9174215526099532,0.168753870563427,GII
2,Flows → Returns,2.066022992982795,0.1313654910474623,GII
3,Flows → Returns,1.3138585648635184,0.2734790814669697,GII
4,Flows → Returns,1.1063954338447846,0.3573104762568108,GII
5,Flows → Returns,1.452400177689558,0.21169815648221757,GII
1,Returns → Flows,3.8448576054678005,0.05225483080170603,GNR
2,Returns → Flows,2.633759771799523,0.07613694866578055,GNR
3,Returns → Flows,1.7481728993416348,0.16126539024095599,GNR
4,Returns → Flows,1.6749186659557251,0.16099181782025496,GNR
5,Returns → Flows,1.9554320404058259,0.09128710204655825,GNR
1,Flows → Returns,1.859250120141275,0.17530711555820178,GNR
2,Flows → Returns,1.0680374841674227,0.34706629627606245,GNR
3,Flows → Returns,0.7367008895071847,0.5322837571204928,GNR
4,Flows → Returns,0.9167678784346793,0.45697405686185266,GNR
5,Flows → Returns,0.822825428959551,0.5361167245229713,GNR
1,Returns → Flows,0.5398130485669703,0.463967826533917,GRID
2,Returns → Flows,0.8684393658188858,0.4223391931338558,GRID
3,Returns → Flows,1.513935426274682,0.21481324188441533,GRID
4,Returns → Flows,3.819226113160881,0.006052399040344009,GRID
5,Returns → Flows,2.824503058585297,0.019567694345678455,GRID
1,Flows → Returns,1.5888447240524446,0.20997810393523408,GRID
2,Flows → Returns,0.9745334548129513,0.3804626752644581,GRID
3,Flows → Returns,1.0080970438917771,0.3920226612449959,GRID
4,Flows → Returns,3.4514230088533724,0.010720937610250574,GRID
5,Flows → Returns,2.8332264904591185,0.01926189066229764,GRID
1,Returns → Flows,1.3714439702850607,0.24392335966859627,GUNR
2,Returns → Flows,1.427663078503339,0.24408776484248704,GUNR
3,Returns → Flows,3.3515947185383683,0.021577294583201193,GUNR
4,Returns → Flows,3.1316774665359923,0.01761343728938752,GUNR
5,Returns → Flows,2.6577647240878317,0.02642182134458024,GUNR
1,Flows → Returns,0.46071752701753,0.49861791087726315,GUNR
2,Flows → Returns,0.21842072686553665,0.8041198726074439,GUNR
3,Flows → Returns,0.2783526527072754,0.8409203736874808,GUNR
4,Flows → Returns,0.21164440860935516,0.9314824733249059,GUNR
5,Flows → Returns,0.14933792502659426,0.9798419841865755,GUNR
1,Returns → Flows,0.02015364716947627,0.8875225025065148,IFRA
2,Returns → Flows,3.7726393645425707,0.0280958083040672,IFRA
3,Returns → Flows,2.6673123056647374,0.05524452552611494,IFRA
4,Returns → Flows,1.7032604101469313,0.161114832950637,IFRA
5,Returns → Flows,1.338510279813337,0.26130650645427217,IFRA
1,Flows → Returns,1.5220050882049876,0.2215022285206265,IFRA
2,Flows → Returns,1.094859333307569,0.34058554910916444,IFRA
3,Flows → Returns,1.4887931595011883,0.2261619559975231,IFRA
4,Flows → Returns,1.040684509909094,0.3938518471225705,IFRA
5,Flows → Returns,0.6953250744686161,0.6291136621468071,IFRA
1,Returns → Flows,0.06634039852453479,0.7971902723014719,IGE
2,Returns → Flows,2.516938222647268,0.08514428409224417,IGE
3,Returns → Flows,2.2036356201859055,0.09159159656857893,IGE
4,Returns → Flows,1.9638002657424927,0.10511025054597294,IGE
5,Returns → Flows,1.8895568074374876,0.10222176962854752,IGE
1,Flows → Returns,0.01879781490401631,0.8911813639752306,IGE
2,Flows → Returns,0.032668262915449005,0.9678685597620675,IGE
3,Flows → Returns,1.1437215114946637,0.33468484931537823,IGE
4,Flows → Returns,0.9429892264031268,0.4420570231848111,IGE
5,Flows → Returns,0.8999783122274133,0.4840679178682157,IGE
1,Returns → Flows,1.5540249142459475,0.21501118609578168,IGF
2,Returns → Flows,1.3618615891106576,0.26028339528579425,IGF
3,Returns → Flows,1.451566520650629,0.23169641723182632,IGF
4,Returns → Flows,1.200743251576901,0.3147052733828725,IGF
5,Returns → Flows,1.3098175688343832,0.2654033505994872,IGF
1,Flows → Returns,1.7437152212879221,0.18922425860299708,IGF
2,Flows → Returns,0.8572747897788183,0.427010362644057,IGF
3,Flows → Returns,1.0469613610968465,0.3747670446845898,IGF
4,Flows → Returns,0.9683738879378146,0.42796317459295796,IGF
5,Flows → Returns,1.0850751260843505,0.37294778880215723,IGF
1,Returns → Flows,2.783314437819721,0.09953498142240416,IZRL
2,Returns → Flows,2.0243472751004514,0.139740461646446,IZRL
3,Returns → Flows,2.0044448368406353,0.12170290957020452,IZRL
4,Returns → Flows,1.5025634890178445,0.21197588205191423,IZRL
5,Returns → Flows,1.279584973077441,0.28437395449356545,IZRL
1,Flows → Returns,0.1407030467060039,0.7086707213905454,IZRL
2,Flows → Returns,0.07843379089412243,0.9246444088331912,IZRL
3,Flows → Returns,0.10951142946243309,0.9542596793195384,IZRL
4,Flows → Returns,0.13016748809732154,0.9708605217453347,IZRL
5,Flows → Returns,0.25224701880498773,0.9371048258967634,IZRL
1,Returns → Flows,0.3287821628771109,0.5682967628240262,JUST
2,Returns → Flows,1.9857138660816451,0.1456513831233153,JUST
3,Returns → Flows,2.70692771815827,0.05298381065896638,JUST
4,Returns → Flows,2.2858557604609997,0.07093185604482928,JUST
5,Returns → Flows,4.696477348536621,0.0012141733065333727,JUST
1,Flows → Returns,0.22112000505880858,0.639714967854208,JUST
2,Flows → Returns,0.49209923979935344,0.6136357220947513,JUST
3,Flows → Returns,0.5478272954533704,0.6515013943161723,JUST
4,Flows → Returns,1.305185962382099,0.2788037733542825,JUST
5,Flows → Returns,0.5846551783138735,0.7115816764951832,JUST
1,Returns → Flows,3.0297320683591136,0.08663381101085572,KOMP
2,Returns → Flows,1.6585694863814313,0.19902105729586467,KOMP
3,Returns → Flows,0.9361215446206642,0.4292691325616572,KOMP
4,Returns → Flows,0.7322683014786893,0.5739315575670239,KOMP
5,Returns → Flows,1.6089895416141031,0.1744881992107292,KOMP
1,Flows → Returns,0.002337652212841456,0.9615908380922132,KOMP
2,Flows → Returns,0.7929822770747998,0.45717774440593306,KOMP
3,Flows → Returns,0.7230454174356475,0.5423906771979115,KOMP
4,Flows → Returns,0.5307825495170777,0.7135989704922221,KOMP
5,Flows → Returns,0.43559173270378854,0.8216230077861026,KOMP
1,Returns → Flows,7.610216470039878,0.006729226933162496,LIT
2,Returns → Flows,5.276334928575025,0.0064214567270805805,LIT
3,Returns → Flows,3.0719001852890804,0.03071614538866618,LIT
4,Returns → Flows,2.7684286153928905,0.030894160679754295,LIT
5,Returns → Flows,2.3764649615793747,0.043670871179604207,LIT
1,Flows → Returns,0.5568649354943249,0.4570102835115418,LIT
2,Flows → Returns,0.5521960563320958,0.5772028998864174,LIT
3,Flows → Returns,0.5860550020934258,0.6253790297589003,LIT
4,Flows → Returns,0.6950801238937663,0.5969402863484791,LIT
5,Flows → Returns,0.6617697045448733,0.6532302580983596,LIT
1,Returns → Flows,0.8996661298200903,0.344809755934535,MOO
2,Returns → Flows,0.967124691012394,0.383244754157392,MOO
3,Returns → Flows,0.6053455541590119,0.6128757961550712,MOO
4,Returns → Flows,3.0685437610971635,0.01942442119221342,MOO
5,Returns → Flows,2.785170985940835,0.021006960670118088,MOO
1,Flows → Returns,1.9189065120021032,0.16859034510706847,MOO
2,Flows → Returns,1.2672923548840405,0.2854955769265821,MOO
3,Flows → Returns,1.7266483982238352,0.1655952165968274,MOO
4,Flows → Returns,1.3844115946735527,0.24409759041816134,MOO
5,Flows → Returns,1.4050601318280946,0.22837433617517913,MOO
1,Returns → Flows,0.12941698230850787,0.7207201469543323,MSOS
2,Returns → Flows,0.4260079075767896,0.6559016317977805,MSOS
3,Returns → Flows,0.24483926169699963,0.8644915597615243,MSOS
4,Returns → Flows,0.3109376989723839,0.8687687848769965,MSOS
5,Returns → Flows,0.20019193336900645,0.9601073716947127,MSOS
1,Flows → Returns,0.0660229598526504,0.7983891212383751,MSOS
2,Flows → Returns,0.15271543393612186,0.858848426827683,MSOS
3,Flows → Returns,0.0824532541217688,0.9691923448865875,MSOS
4,Flows → Returns,0.18516367435319872,0.9446106434512033,MSOS
5,Flows → Returns,0.1153187823956038,0.9881347277944348,MSOS
1,Returns → Flows,1.0358052489589038,0.3108812504224385,NFRA
2,Returns → Flows,2.990501952668897,0.05418608095408313,NFRA
3,Returns → Flows,2.5813046481374755,0.05702002676165005,NFRA
4,Returns → Flows,2.41922581013388,0.05280779841398466,NFRA
5,Returns → Flows,1.8617756147779347,0.10719322241299054,NFRA
1,Flows → Returns,0.21292656886561417,0.6453326820555013,NFRA
2,Flows → Returns,0.1674245092237926,0.8460462652525766,NFRA
3,Flows → Returns,0.14655927861795262,0.9316977634314406,NFRA
4,Flows → Returns,0.21067841580559785,0.9320196713280428,NFRA
5,Flows → Returns,0.24471394800131807,0.9416069534313547,NFRA
1,Returns → Flows,0.00025699225714498683,0.9872486191572062,PAVE
2,Returns → Flows,2.862679795101626,0.06305797017057281,PAVE
3,Returns → Flows,1.9595290100049305,0.12720160531673633,PAVE
4,Returns → Flows,2.5274079815957458,0.047819353235816285,PAVE
5,Returns → Flows,2.4531934252130685,0.04167554372039888,PAVE
1,Flows → Returns,0.12243985439449287,0.7273003368592357,PAVE
2,Flows → Returns,0.9086257310348218,0.4072481234610731,PAVE
3,Flows → Returns,0.9271410115616985,0.4318714971394795,PAVE
4,Flows → Returns,0.9532257409528617,0.43845396218633714,PAVE
5,Flows → Returns,0.8355777165309506,0.5289054463279393,PAVE
1,Returns → Flows,3.531335733762693,0.06268618168651906,PBW
2,Returns → Flows,5.650122823250778,0.004564409435034987,PBW
3,Returns → Flows,3.598394981500201,0.01580207263076414,PBW
4,Returns → Flows,2.5946221658186497,0.04036838261343094,PBW
5,Returns → Flows,2.8557676155334843,0.018493345579958898,PBW
1,Flows → Returns,0.046274676484808965,0.8300486253739043,PBW
2,Flows → Returns,0.2765430097900182,0.758903898660896,PBW
3,Flows → Returns,0.3528405145157915,0.7871651457909659,PBW
4,Flows → Returns,0.825807087943179,0.5115015115624713,PBW
5,Flows → Returns,0.8199856425476866,0.5380902867896988,PBW
1,Returns → Flows,7.2260063833263475,0.008224686084966307,PHO
2,Returns → Flows,4.195465710322209,0.017431685225051556,PHO
3,Returns → Flows,2.886312355435772,0.0388232547460295,PHO
4,Returns → Flows,2.968411460136391,0.022682619005179098,PHO
5,Returns → Flows,2.3882930204112607,0.04276335864545421,PHO
1,Flows → Returns,0.19648427630738755,0.658385355764153,PHO
2,Flows → Returns,0.3455292452399702,0.7085779478542604,PHO
3,Flows → Returns,0.7228959835528392,0.540368598200328,PHO
4,Flows → Returns,0.5809936907743237,0.6770373205349707,PHO
5,Flows → Returns,0.5104101070050588,0.7678517706471721,PHO
1,Returns → Flows,0.9004234977820027,0.3507869616613225,PRNT
2,Returns → Flows,1.1505125008960853,0.3326696641566383,PRNT
3,Returns → Flows,1.8200287133208994,0.17297595300302337,PRNT
4,Returns → Flows,1.8709530293333576,0.15711762751774147,PRNT
5,Returns → Flows,1.74279240321402,0.18200061987030663,PRNT
1,Flows → Returns,3.1339727448459422,0.08756568940449488,PRNT
2,Flows → Returns,2.215260289854511,0.13009955361672348,PRNT
3,Flows → Returns,1.0451660022602287,0.3922581118064562,PRNT
4,Flows → Returns,1.0310397501409923,0.4168505632919487,PRNT
5,Flows → Returns,2.901432750871609,0.04737180987015756,PRNT
1,Returns → Flows,3.383636136485859,0.07647264185342147,PWRD
2,Returns → Flows,2.0442162348297463,0.15057266188303042,PWRD
3,Returns → Flows,1.0511132475863088,0.3898019724011777,PWRD
4,Returns → Flows,0.5663274119153008,0.690089479720698,PWRD
5,Returns → Flows,0.6794311366017313,0.6454117993055493,PWRD
1,Flows → Returns,1.9104782461790557,0.17783781193497292,PWRD
2,Flows → Returns,0.9478077337055095,0.4010804760220381,PWRD
3,Flows → Returns,0.7622710849344722,0.5272900343028011,PWRD
4,Flows → Returns,0.9850840753613382,0.4392462817349595,PWRD
5,Flows → Returns,0.6173483839741791,0.6885217243490496,PWRD
1,Returns → Flows,0.00012306467050475706,0.991167621527194,ROBO
2,Returns → Flows,0.8620666831953944,0.4249990677039702,ROBO
3,Returns → Flows,0.6143665019776323,0.6070852924666432,ROBO
4,Returns → Flows,0.4271133489629382,0.7887795778961709,ROBO
5,Returns → Flows,0.4847908105430818,0.7869502538877231,ROBO
1,Flows → Returns,0.020715062358194307,0.8858034061516941,ROBO
2,Flows → Returns,1.076829238407969,0.3440837323763483,ROBO
3,Flows → Returns,1.326814016905399,0.2692681520120412,ROBO
4,Flows → Returns,1.1874967925400512,0.320416608865688,ROBO
5,Flows → Returns,1.1343906324731232,0.3468014984751494,ROBO
1,Returns → Flows,0.07120455310894112,0.7903644692519085,ROBT
2,Returns → Flows,1.698233322409018,0.19067535863925783,ROBT
3,Returns → Flows,1.1234192573656463,0.34614242631971404,ROBT
4,Returns → Flows,0.7215298278219864,0.5805073899730993,ROBT
5,Returns → Flows,1.0740181738075796,0.3840507480363487,ROBT
1,Flows → Returns,5.942298290846902,0.017287863149845817,ROBT
2,Flows → Returns,3.1127109989791713,0.05087589573627918,ROBT
3,Flows → Returns,1.6368611225276064,0.18944286186594372,ROBT
4,Flows → Returns,1.228478106296,0.30799729900808337,ROBT
5,Flows → Returns,0.9620976270911498,0.4484152796362465,ROBT
1,Returns → Flows,0.10059614523904749,0.7533876419090136,SAMT
2,Returns → Flows,0.28490464653071823,0.7544037517297153,SAMT
3,Returns → Flows,0.48719248180705177,0.6945283750842752,SAMT
4,Returns → Flows,0.698533869645817,0.6019458723285305,SAMT
5,Returns → Flows,4.33259515466039,0.010032622967465925,SAMT
1,Flows → Returns,0.0522666199570431,0.8207696186556074,SAMT
2,Flows → Returns,0.019384973246598,0.980815868658981,SAMT
3,Flows → Returns,0.4458235924907426,0.7225767293402301,SAMT
4,Flows → Returns,0.3884063582159566,0.8143886986807746,SAMT
5,Flows → Returns,0.21386134887242775,0.9518516997400346,SAMT
1,Returns → Flows,0.5003859248031053,0.48216332814257623,SIXG
2,Returns → Flows,2.268100623073523,0.11310795280547808,SIXG
3,Returns → Flows,1.528146542019571,0.21815199296884272,SIXG
4,Returns → Flows,1.1442461081031268,0.34690857297246047,SIXG
5,Returns → Flows,1.014579118964796,0.42006820208008716,SIXG
1,Flows → Returns,1.4342982073692707,0.23593581659574123,SIXG
2,Flows → Returns,0.6059773380868133,0.5491425007958551,SIXG
3,Flows → Returns,0.20526901743262915,0.8922942608654255,SIXG
4,Flows → Returns,0.3990047575058467,0.8083923872549859,SIXG
5,Flows → Returns,0.529473268258559,0.7527629987547583,SIXG
1,Returns → Flows,2.654469801293874,0.10592598302643144,SUSA
2,Returns → Flows,1.6703597032153512,0.19271211980099348,SUSA
3,Returns → Flows,1.3448745028590605,0.2634981421530282,SUSA
4,Returns → Flows,1.3533067281951487,0.25497471775782304,SUSA
5,Returns → Flows,1.0581988492239918,0.38781485527089377,SUSA
1,Flows → Returns,2.2126258649467774,0.139552878826421,SUSA
2,Flows → Returns,0.9019754441390386,0.40861816760477,SUSA
3,Flows → Returns,1.4216581275713556,0.24022847920173065,SUSA
4,Flows → Returns,1.1712151805696227,0.3275561911234242,SUSA
5,Flows → Returns,1.7758344286551542,0.12404340373091581,SUSA
1,Returns → Flows,0.32337938743169387,0.5707866505455882,XT
2,Returns → Flows,0.7070089207402134,0.49549408686271235,XT
3,Returns → Flows,0.6742374230823671,0.5698201479788915,XT
4,Returns → Flows,0.6363741866458984,0.6377756670712041,XT
5,Returns → Flows,0.9008024565056232,0.4840504221586156,XT
1,Flows → Returns,0.04145158734333567,0.8390590729338424,XT
2,Flows → Returns,0.19259046660821316,0.8251160348567859,XT
3,Flows → Returns,0.219575760178283,0.8826080712732528,XT
4,Flows → Returns,0.2748845029388684,0.8935486077077901,XT
5,Flows → Returns,0.22017929399533437,0.9530501819960837,XT
