model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
panel_entity_fe_trend,0.9375056453603181,0.43251767665004215,0.3217502524358901,17485.122137359303,18753,44,False,"{""r2_overall"": 0.9434445768048675}",N-BDE,B+D+E,W,pct_aum,SPY,9256.056379331341
univariate_r2_by_lag,0.985553216106721,0.7117511528639433,0.2749324117364654,,44,44,False,"{""best_lag"": 23, ""best_r2"": 0.9864965037852784}",N-BDE,B+D+E,W,raw,QQQ,9765.026498331394
multilag_ols,0.9866620535266155,0.7037769412136798,0.2489915913085392,0.0,18860,44,False,{},N-BDE,B+D+E,W,raw,QQQ,9142.921481241774
multilag_ols_month_fe,0.9872922050093798,2.0861857962100903,0.16048082284007742,5.4e-323,18860,44,False,{},N-BDE,B+D+E,W,raw,QQQ,8854.695223814546
cross_correlation,,0.03518644837395658,0.30517901626696037,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.03518644837395658}",N-BDE,B+D+E,W,raw,QQQ,
panel_pooled,0.9656777777058478,-7.1882387502474305,0.20094244378724624,32805.53805504064,18860,44,False,"{""r2_overall"": 0.9653450347703879, ""r2_between"": 0.953796304918654}",N-BDE,B+D+E,W,raw,QQQ,9511.543423753223
panel_entity_fe,0.9656786707318938,-7.072441972982882,0.19664871986241206,33060.27075018903,18860,44,False,"{""r2_overall"": 0.9653441388098544, ""r2_between"": 0.9538972899738117}",N-BDE,B+D+E,W,raw,QQQ,9511.55070041088
panel_entity_time_fe,0.9656140845318043,-16.43418670688031,0.06481753068515772,39424.58451712495,18860,44,False,"{""r2_overall"": 0.9652820127673934, ""r2_between"": 0.9536257218145792}",N-BDE,B+D+E,W,raw,QQQ,9526.617937232613
panel_entity_fe_excess,0.9937216231248223,-1.7220676398187715,0.6916529402813145,52677.92246086842,9389,42,False,"{""r2_overall"": 0.9935009408005647, ""r2_between"": 0.9799112184103085}",N-BDE,B+D+E,W,raw,QQQ,9625.57785965958
panel_entity_fe_controls,0.9656884331126232,-7.0773629817971395,0.19835291655712717,31123.06106339877,18860,44,False,"{""r2_overall"": 0.9653739979411922, ""r2_between"": 0.955280301896844}",N-BDE,B+D+E,W,raw,QQQ,9500.788040235811
asymmetry,0.9868916523597948,-0.8246995414535037,,,18860,44,False,"{""beta_pos_median"": -0.8246995414535037, ""beta_neg_median"": 1.1778383422126857, ""asymmetry_ratio_median"": -0.5910420499900532, ""wald_p_median"": 0.12876826277790746}",N-BDE,B+D+E,W,raw,QQQ,8778.008205658647
relative_performance,0.105611966662567,,,,18736,42,False,"{""r2_absolute_median"": 0.038124804016278435, ""r2_excess_median"": 0.05662879722690489, ""r2_combined_median"": 0.105611966662567}",N-BDE,B+D+E,W,raw,QQQ,-228.23383431301025
granger,,,0.24241111658979603,1.3706468231735642,0,44,False,"{""pct_significant_lag1"": 0.3409090909090909}",N-BDE,B+D+E,W,raw,QQQ,
seasonality,,,,,19388,44,False,"{""jan_mean"": 1.3607042216830165e-16, ""best_month"": 3, ""worst_month"": 4}",N-BDE,B+D+E,W,raw,QQQ,
drawdown,0.016839265917835244,-0.44709478573199174,0.4000996066118102,,1132,44,False,"{""1m"": {""beta_depth"": -0.44709478573199174, ""beta_depth_p"": 0.4000996066118102, ""r2"": 0.016839265917835244}, ""2m"": {""beta_depth"": 0.7774129712902484, ""beta_depth_p"": 0.6541986059852869, ""r2"": 0.008290433053310564}, ""3m"": {""beta_depth"": 1.0289423082446583, ""beta_depth_p"": 0.7410372427365934, ""r2"": 0.005508744578835656}, ""6m"": {""beta_depth"": 3.6629231650852674, ""beta_depth_p"": 0.4718748331286565, ""r2"": 0.010871081896680068}}",N-BDE,B+D+E,W,raw,QQQ,-46.54096625639759
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-BDE,B+D+E,W,raw,QQQ,
panel_entity_fe_cum_long,0.9702660933110493,-5.645251710043208,0.15809519788686566,28655.730938753346,16748,44,False,"{""r2_overall"": 0.9700346065574875, ""r2_between"": 0.9579798795122004, ""CumRet_20_coef"": -1.2948030803861594, ""CumRet_20_pval"": 0.26020598770207193, ""CumRet_60_coef"": -1.5380960306816198, ""CumRet_60_pval"": 0.06287205709882682, ""CumRet_120_coef"": -0.20908753044769748, ""CumRet_120_pval"": 0.6782142767045714}",N-BDE,B+D+E,W,raw,QQQ,9470.869863823926
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-BDE,B+D+E,W,raw,QQQ,
panel_gmm_ab,,-4.100587233945954,0.37150729580065794,,42,42,False,"{""sargan_stat"": 41.99999999997168, ""sargan_p"": 1.0, ""ar1_stat"": -1.7989080478079338, ""ar1_p"": 0.07203322734601014, ""ar2_stat"": -0.5500318293776577, ""ar2_p"": 0.5822975423888335, ""transformation"": ""d""}",N-BDE,B+D+E,W,raw,QQQ,
panel_gmm_bb,,-1.951379419978702,0.6044857541475626,,42,42,False,"{""sargan_stat"": 42.00000000002621, ""sargan_p"": 1.0, ""ar1_stat"": -1.8068426542186276, ""ar1_p"": 0.07078681595402345, ""ar2_stat"": -0.3815237831945386, ""ar2_p"": 0.7028146269174805, ""transformation"": ""ld""}",N-BDE,B+D+E,W,raw,QQQ,
panel_entity_fe_trend,0.9934363914771467,-3.8884021327065463,0.4033150369371359,87871.16309859238,9389,42,False,"{""r2_overall"": 0.9939501213518726}",N-BDE,B+D+E,W,raw,QQQ,9744.807325799837
univariate_r2_by_lag,0.9606386913131502,0.043390659488084515,0.43668860516234326,,44,44,False,"{""best_lag"": 19, ""best_r2"": 0.9790715079531074}",N-BDE,B+D+E,W,pct_aum,QQQ,9507.420767213844
multilag_ols,0.9786350944523141,-0.026063541359354972,0.4146454908034287,1.2285746638861942e-282,18788,44,False,{},N-BDE,B+D+E,W,pct_aum,QQQ,9077.15677649244
multilag_ols_month_fe,0.9791059309546822,0.0050992263816515004,0.4156319148265093,2.428684261044703e-271,18788,44,False,{},N-BDE,B+D+E,W,pct_aum,QQQ,8839.90616791603
cross_correlation,,0.22780324805092014,0.05605127136800702,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.22780324805092014}",N-BDE,B+D+E,W,pct_aum,QQQ,
panel_pooled,0.9369083009866734,0.501204636056529,0.17069556250425277,17391.396539217814,18788,44,False,"{""r2_overall"": 0.9368050747853206, ""r2_between"": 0.9423833014903958}",N-BDE,B+D+E,W,pct_aum,QQQ,9235.360024592337
panel_entity_fe,0.936916474979151,0.5140904323014183,0.1751589267487046,17384.265283220153,18788,44,False,"{""r2_overall"": 0.9367969368051182, ""r2_between"": 0.9413769179076102}",N-BDE,B+D+E,W,pct_aum,QQQ,9234.938046793013
panel_entity_time_fe,0.9368434285379649,0.7699414090051866,0.22555727737061115,20462.42193575341,18788,44,False,"{""r2_overall"": 0.9367130918152594, ""r2_between"": 0.9406086391639084}",N-BDE,B+D+E,W,pct_aum,QQQ,9251.097797517217
panel_entity_fe_excess,0.9897009085434217,0.0015094013577468552,0.9903669449824595,31838.645210554292,9347,42,False,"{""r2_overall"": 0.9898242964605728, ""r2_between"": 0.9932092222818221}",N-BDE,B+D+E,W,pct_aum,QQQ,9388.407734466125
panel_entity_fe_controls,0.9369167024435638,0.5141362411785622,0.17542044184862293,16360.850761472104,18788,44,False,"{""r2_overall"": 0.9368037599885286, ""r2_between"": 0.9413962850926643}",N-BDE,B+D+E,W,pct_aum,QQQ,9232.83724439781
asymmetry,0.979203113023001,-0.17108873493227122,,,18788,44,False,"{""beta_pos_median"": -0.17108873493227122, ""beta_neg_median"": 0.16628489132862187, ""asymmetry_ratio_median"": -0.6207009012498976, ""wald_p_median"": 0.17133507530544306}",N-BDE,B+D+E,W,pct_aum,QQQ,8658.013941875699
relative_performance,,,,,18727,42,False,"{""r2_absolute_median"": NaN, ""r2_excess_median"": NaN, ""r2_combined_median"": NaN}",N-BDE,B+D+E,W,pct_aum,QQQ,
granger,,,0.014547874966180586,6.28811738797179,0,1,False,"{""pct_significant_lag1"": 1.0}",N-BDE,B+D+E,W,pct_aum,QQQ,
seasonality,,,,,19341,44,False,"{""jan_mean"": NaN, ""best_month"": 2, ""worst_month"": 1}",N-BDE,B+D+E,W,pct_aum,QQQ,
drawdown,0.0017248641886686844,0.011126507501598628,0.8339590226109288,,1132,44,False,"{""1m"": {""beta_depth"": 0.011126507501598628, ""beta_depth_p"": 0.8339590226109288, ""r2"": 0.0017248641886686844}, ""2m"": {""beta_depth"": 0.004276707330892367, ""beta_depth_p"": 0.9645741405091217, ""r2"": 0.005225070733942516}, ""3m"": {""beta_depth"": NaN, ""beta_depth_p"": NaN, ""r2"": NaN}, ""6m"": {""beta_depth"": NaN, ""beta_depth_p"": NaN, ""r2"": NaN}}",N-BDE,B+D+E,W,pct_aum,QQQ,-107.89410271715316
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-BDE,B+D+E,W,pct_aum,QQQ,
panel_entity_fe_cum_long,0.9466139717100438,0.7618587927381582,0.002757021966630191,15514.12288923025,16687,44,True,"{""r2_overall"": 0.9464432106696121, ""r2_between"": 0.9323401397407076, ""CumRet_20_coef"": -0.1549800606853939, ""CumRet_20_pval"": 0.13423910796365046, ""CumRet_60_coef"": 0.0712232876043337, ""CumRet_60_pval"": 0.30750324689106057, ""CumRet_120_coef"": -0.026966127519465567, ""CumRet_120_pval"": 0.6059441482605368}",N-BDE,B+D+E,W,pct_aum,QQQ,9169.827413479778
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-BDE,B+D+E,W,pct_aum,QQQ,
panel_gmm_ab,,0.03650096815501606,0.818518020484301,,42,42,False,"{""sargan_stat"": 41.99999999999986, ""sargan_p"": 1.0, ""ar1_stat"": -4.613003190976093, ""ar1_p"": 3.968922071733455e-06, ""ar2_stat"": -0.7153402188882132, ""ar2_p"": 0.4743988423877795, ""transformation"": ""d""}",N-BDE,B+D+E,W,pct_aum,QQQ,
panel_gmm_bb,,0.013535011979799685,0.9222396274734519,,42,42,False,"{""sargan_stat"": 41.99999999999989, ""sargan_p"": 1.0, ""ar1_stat"": -5.0766173612403644, ""ar1_p"": 3.842135158209707e-07, ""ar2_stat"": -0.2288946853718899, ""ar2_p"": 0.8189507713827575, ""transformation"": ""ld""}",N-BDE,B+D+E,W,pct_aum,QQQ,
panel_entity_fe_trend,0.989691720644404,-0.07102902243300906,0.5972822679071261,55487.43287495615,9347,42,False,"{""r2_overall"": 0.9903356794932731}",N-BDE,B+D+E,W,pct_aum,QQQ,9465.45029280056
univariate_r2_by_lag,0.985553216106721,0.7117511528639433,0.2749324117364654,,44,44,False,"{""best_lag"": 23, ""best_r2"": 0.9864965037852784}",N-BDE,B+D+E,W,raw,peer_avg,9765.026498331394
multilag_ols,0.9866620535266155,0.7037769412136798,0.2489915913085392,0.0,18860,44,False,{},N-BDE,B+D+E,W,raw,peer_avg,9142.921481241774
multilag_ols_month_fe,0.9872922050093798,2.0861857962100903,0.16048082284007742,5.4e-323,18860,44,False,{},N-BDE,B+D+E,W,raw,peer_avg,8854.695223814546
cross_correlation,,0.03518644837395658,0.30517901626696037,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.03518644837395658}",N-BDE,B+D+E,W,raw,peer_avg,
panel_pooled,0.9656777777058478,-7.1882387502474305,0.20094244378724624,32805.53805504064,18860,44,False,"{""r2_overall"": 0.9653450347703879, ""r2_between"": 0.953796304918654}",N-BDE,B+D+E,W,raw,peer_avg,9511.543423753223
panel_entity_fe,0.9656786707318938,-7.072441972982882,0.19664871986241206,33060.27075018903,18860,44,False,"{""r2_overall"": 0.9653441388098544, ""r2_between"": 0.9538972899738117}",N-BDE,B+D+E,W,raw,peer_avg,9511.55070041088
panel_entity_time_fe,0.9656140845318043,-16.43418670688031,0.06481753068515772,39424.58451712495,18860,44,False,"{""r2_overall"": 0.9652820127673934, ""r2_between"": 0.9536257218145792}",N-BDE,B+D+E,W,raw,peer_avg,9526.617937232613
panel_entity_fe_excess,0.9657273710937994,-0.21835194488075915,0.9595818483739018,18907.305528777302,18860,44,False,"{""r2_overall"": 0.9653942162676391, ""r2_between"": 0.9541150289220544}",N-BDE,B+D+E,W,raw,peer_avg,9500.093653210972
panel_entity_fe_controls,0.9656884331126232,-7.0773629817971395,0.19835291655712717,31123.06106339877,18860,44,False,"{""r2_overall"": 0.9653739979411922, ""r2_between"": 0.955280301896844}",N-BDE,B+D+E,W,raw,peer_avg,9500.788040235811
asymmetry,0.9868916523597948,-0.8246995414535037,,,18860,44,False,"{""beta_pos_median"": -0.8246995414535037, ""beta_neg_median"": 1.1778383422126857, ""asymmetry_ratio_median"": -0.5910420499900532, ""wald_p_median"": 0.12876826277790746}",N-BDE,B+D+E,W,raw,peer_avg,8778.008205658647
relative_performance,0.10914773226165497,,,,18860,44,False,"{""r2_absolute_median"": 0.04207370911602909, ""r2_excess_median"": 0.08097173902494054, ""r2_combined_median"": 0.10914773226165497}",N-BDE,B+D+E,W,raw,peer_avg,-135.22393861877256
granger,,,0.24241111658979603,1.3706468231735642,0,44,False,"{""pct_significant_lag1"": 0.3409090909090909}",N-BDE,B+D+E,W,raw,peer_avg,
seasonality,,,,,19388,44,False,"{""jan_mean"": 1.3607042216830165e-16, ""best_month"": 3, ""worst_month"": 4}",N-BDE,B+D+E,W,raw,peer_avg,
drawdown,0.016839265917835244,-0.44709478573199174,0.4000996066118102,,1132,44,False,"{""1m"": {""beta_depth"": -0.44709478573199174, ""beta_depth_p"": 0.4000996066118102, ""r2"": 0.016839265917835244}, ""2m"": {""beta_depth"": 0.7774129712902484, ""beta_depth_p"": 0.6541986059852869, ""r2"": 0.008290433053310564}, ""3m"": {""beta_depth"": 1.0289423082446583, ""beta_depth_p"": 0.7410372427365934, ""r2"": 0.005508744578835656}, ""6m"": {""beta_depth"": 3.6629231650852674, ""beta_depth_p"": 0.4718748331286565, ""r2"": 0.010871081896680068}}",N-BDE,B+D+E,W,raw,peer_avg,-46.54096625639759
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-BDE,B+D+E,W,raw,peer_avg,
panel_entity_fe_cum_long,0.9702660933110493,-5.645251710043208,0.15809519788686566,28655.730938753346,16748,44,False,"{""r2_overall"": 0.9700346065574875, ""r2_between"": 0.9579798795122004, ""CumRet_20_coef"": -1.2948030803861594, ""CumRet_20_pval"": 0.26020598770207193, ""CumRet_60_coef"": -1.5380960306816198, ""CumRet_60_pval"": 0.06287205709882682, ""CumRet_120_coef"": -0.20908753044769748, ""CumRet_120_pval"": 0.6782142767045714}",N-BDE,B+D+E,W,raw,peer_avg,9470.869863823926
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-BDE,B+D+E,W,raw,peer_avg,
panel_gmm_ab,,-8.019912197226072,0.03343223159605376,,44,44,False,"{""sargan_stat"": 44.0000000000791, ""sargan_p"": 1.0, ""ar1_stat"": -2.6379138352907785, ""ar1_p"": 0.008341777434598597, ""ar2_stat"": -1.5530284254073208, ""ar2_p"": 0.12041634383241757, ""transformation"": ""d""}",N-BDE,B+D+E,W,raw,peer_avg,
panel_gmm_bb,,-3.14605280129505,0.35795275281112743,,44,44,False,"{""sargan_stat"": 44.000000000194746, ""sargan_p"": 1.0, ""ar1_stat"": NaN, ""ar1_p"": NaN, ""ar2_stat"": -0.6542022592941554, ""ar2_p"": 0.5129815061972263, ""transformation"": ""ld""}",N-BDE,B+D+E,W,raw,peer_avg,
panel_entity_fe_trend,0.9661250316088886,-7.284437154027415,0.1901754578425093,33432.94834189995,18860,44,False,"{""r2_overall"": 0.9667926159440803}",N-BDE,B+D+E,W,raw,peer_avg,9518.15280475305
univariate_r2_by_lag,0.9606386913131502,0.043390659488084515,0.43668860516234326,,44,44,False,"{""best_lag"": 19, ""best_r2"": 0.9790715079531074}",N-BDE,B+D+E,W,pct_aum,peer_avg,9507.420767213844
multilag_ols,0.9786350944523141,-0.026063541359354972,0.4146454908034287,1.2285746638861942e-282,18788,44,False,{},N-BDE,B+D+E,W,pct_aum,peer_avg,9077.15677649244
multilag_ols_month_fe,0.9791059309546822,0.0050992263816515004,0.4156319148265093,2.428684261044703e-271,18788,44,False,{},N-BDE,B+D+E,W,pct_aum,peer_avg,8839.90616791603
cross_correlation,,0.22780324805092014,0.05605127136800702,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.22780324805092014}",N-BDE,B+D+E,W,pct_aum,peer_avg,
